current_price,investor
515000,False
820000,False
405000,False
580000,False
590000,False
480000,False
998000,False
605000,False
550000,False
600000,False
784000,False
770000,False
300000,True
780000,False
400000,False
550000,False
130000,True
448000,False
585000,False
785000,False
1025000,True
2770000,False
1380000,False
625000,False
985000,False
900000,False
650000,False
498000,False
400000,False
420000,False
927000,False
1010000,False
1640000,False
660000,True
2300000,False
720000,False
320000,True
300000,False
650000,False
949900,False
700000,False
725000,False
888000,False
510000,True
580000,False
1000000,True
480000,False
915000,False
1010000,False
360000,False
400000,False
500000,False
1120000,False
400000,False
975000,False
330500,False
2935000,False
710000,False
530000,False
652000,False
1355000,False
610000,False
530000,False
229900,False
250000,True
265000,True
3250000,False
429900,False
396000,False
380000,False
465000,True
1035000,False
610000,False
680000,True
2300000,False
1050000,True
610000,True
585000,True
1170000,False
565000,False
436500,False
885000,False
2100000,True
575000,False
395000,False
665000,False
671544,True
465000,False
433500,False
421000,False
463000,False
620000,False
310000,False
106000,False
550000,False
780000,True
610000,False
240000,False
265000,False
800000,False
470000,False
670000,False
735000,False
717000,False
300000,False
780000,False
849000,False
800000,False
625000,False
300000,False
1250000,False
225000,False
1840000,True
1700000,True
390000,False
1100000,False
205000,False
625000,False
520000,False
485000,False
315000,False
210000,True
343000,False
250000,False
425000,True
305000,False
333000,False
400000,False
950000,False
410000,True
400000,False
740000,False
220000,True
435000,True
527500,False
950000,False
755000,False
600000,False
900000,False
800000,False
650000,False
263400,True
810000,False
2245000,False
725000,True
650000,False
425000,False
925000,False
442000,True
1060000,False
764000,False
118000,False
373000,False
756000,True
485000,False
521000,False
630000,False
570000,False
610000,False
421000,False
601000,False
300000,False
745000,False
1250000,False
775000,False
550000,False
630000,False
570000,False
940000,False
540000,False
3100000,False
690000,False
945000,False
1020000,False
591000,False
455000,False
1255000,True
594000,True
449000,False
1150000,False
425000,False
783000,False
195000,False
1220000,False
380000,True
1050000,True
835000,False
600000,False
601200,False
1660000,False
875000,True
885000,False
875000,False
720000,False
689900,True
500000,True
638000,False
690000,False
485000,True
805000,False
400000,False
710000,False
300000,False
489000,False
100000,False
575000,False
499000,False
1000000,False
1085000,False
849000,False
383000,True
900000,False
665000,True
225000,False
1150000,False
1350000,False
625000,False
350000,True
580000,False
530000,False
700000,False
520000,False
590000,False
560000,False
500000,False
495000,False
285000,False
505000,False
650000,False
499000,False
529000,False
399900,False
724000,False
450000,False
480000,False
300000,False
950000,False
849900,True
572000,False
420000,False
1165000,False
438000,False
351000,False
910000,False
485000,False
1750000,False
576000,False
565000,False
790000,False
555000,False
1805000,False
605000,True
575450,False
750000,False
1200000,True
222000,True
521524,True
384000,True
413310,True
260000,True
519000,True
180000,False
1270000,False
984000,False
579000,False
455000,False
730000,True
1810000,False
275000,False
278000,False
491500,False
750000,False
525000,False
440000,False
225000,False
562000,False
495000,False
850000,False
413500,False
1150000,False
362000,False
735129,False
595000,False
470000,False
463000,False
790000,False
730000,False
2799000,True
438000,False
929000,False
720000,False
955000,False
455000,False
445000,False
630000,False
486000,False
900000,False
274900,False
550000,False
3420000,False
1762887,True
664000,False
411250,False
667500,False
645000,False
1900000,False
1080000,False
1150000,False
1250000,True
1177500,False
750000,False
549000,False
2510000,False
620000,False
1515000,True
640000,False
532500,False
585000,False
187000,False
500000,False
474000,False
730000,False
2000000,True
580000,False
615000,False
340000,False
1930000,False
710000,False
300000,False
370250,False
755000,False
1140000,False
640000,True
575000,False
1027000,False
590000,False
870000,False
1355000,False
450000,False
430000,False
1330000,False
710000,False
532000,False
586000,False
105000,True
510000,False
289900,False
370000,False
3600000,True
620000,False
3150000,False
380000,False
400000,False
520000,False
540000,False
550000,True
755000,True
625000,False
1000000,True
565000,False
286000,False
760000,False
630000,False
2000000,False
1200000,False
616000,False
630000,False
420000,False
420000,False
520000,False
470000,False
270000,False
1250000,False
590000,False
789900,False
540000,False
1091000,True
395000,False
405900,False
780000,False
415000,False
525000,False
460000,False
830000,True
299900,False
480000,False
1600000,False
1055000,False
575000,False
434900,False
1425000,False
640000,False
987000,False
850000,False
850000,False
475000,False
400000,False
730000,True
1760000,False
1050000,False
465000,False
1101000,False
600000,False
1210000,True
813000,False
699000,False
825000,False
410000,False
805000,False
505000,False
925000,False
1350000,False
585000,False
1486875,True
665000,False
445000,False
632000,False
735000,False
678000,False
958000,False
250000,False
1601800,False
714900,False
937500,True
4350000,True
665000,False
894000,False
2998000,True
2600000,False
322500,False
775000,False
651500,False
490000,False
900000,False
1035000,False
478000,False
525000,False
480000,True
494000,True
737000,False
450000,False
1006250,False
745000,False
825000,False
757500,False
4050000,True
505000,False
600000,False
1190000,False
465000,False
575000,False
620000,False
450000,False
880000,False
457500,False
1170000,False
633000,False
550000,False
375000,False
2050000,True
900000,False
615000,False
1485000,False
1350000,False
1240000,False
756000,False
580000,False
825000,False
360000,False
635000,False
405000,False
360000,False
1140000,False
751000,False
625000,False
852000,False
835000,False
385000,False
1610000,False
360000,False
600000,False
920800,False
1250000,True
390000,False
315000,True
358500,False
585000,False
545000,False
700000,False
760000,False
1300000,False
750000,False
260000,False
610000,False
300000,False
250000,False
1500000,False
385000,False
469000,False
450000,False
510000,False
975000,False
565000,False
339900,False
1400000,False
435000,False
693000,False
810000,False
330000,False
780000,False
907500,False
801000,False
620000,False
540000,False
2725000,False
321000,False
1169000,True
1150000,False
935000,False
1310000,False
689000,False
1500000,False
650000,False
610000,False
491000,True
2200000,True
618000,False
950000,False
1100000,False
2500000,True
940000,False
675000,False
1570000,True
1000000,False
860000,False
649000,False
404000,True
1180000,False
1050000,False
485000,False
680000,False
500000,False
530000,True
772000,False
958000,False
494000,False
340000,False
1100000,False
2700000,False
685000,False
1185000,False
450000,False
1020000,False
180000,True
728000,False
550800,False
950000,False
285000,False
400000,False
1165000,False
1000000,False
1100000,True
510000,False
1500000,True
800000,False
1200000,False
517000,False
735000,False
840000,False
325000,False
730000,False
1250000,False
1275000,False
1275000,False
950000,False
680000,False
1482000,True
635000,False
450000,True
2250000,False
622000,False
1575000,False
275000,True
775000,False
437965,False
317500,True
205000,False
6300000,True
673000,False
575000,False
725000,False
850000,True
440000,False
1625000,False
550000,False
517000,False
319000,False
310000,False
800000,False
580000,False
955000,False
765000,False
1300000,False
2350000,False
450000,False
2225000,True
697500,False
900000,False
800000,False
630000,False
1292000,False
2800000,True
627500,False
409000,False
681600,False
1200000,False
415000,False
560000,False
1060000,True
370000,False
515000,False
1215000,True
587500,True
835000,False
1050000,False
915000,False
1400000,False
750000,False
705000,False
619900,False
900000,False
995000,False
795100,False
576000,False
700000,False
620000,True
750000,False
525000,False
228000,False
1025000,False
607500,True
335000,False
295000,True
2400000,True
1300000,True
485000,False
1050000,True
1600000,False
750000,False
535000,False
825000,False
780000,False
645000,False
2300000,True
600000,False
340000,False
728000,False
650000,False
1890000,False
775000,False
305000,False
325000,False
710000,True
1115000,False
423000,False
3220000,False
473000,False
229900,False
700000,False
560000,False
845000,False
550000,False
570000,False
700000,False
790000,False
425000,False
3500000,True
669000,True
2400000,True
479000,False
2375000,False
480000,True
465000,False
1677000,False
220000,False
600000,False
1150000,False
535000,True
745000,True
475000,False
330000,False
565000,False
825000,False
700000,False
667000,True
480000,False
850000,False
990000,False
885000,False
520000,False
800000,True
790000,False
650000,True
1000000,False
1300000,False
755000,False
700000,False
2050000,False
125000,True
706000,True
325000,False
590000,False
495000,False
393000,False
455000,True
1675000,False
699000,False
920000,False
381000,False
2600000,True
535000,False
4400000,True
510000,False
775000,False
1000200,False
1170000,False
659900,True
535000,False
625000,False
100000,False
407000,False
270000,False
815000,False
1650000,True
410000,False
820000,False
3350000,False
540000,False
725000,False
450000,False
615000,False
600000,False
560000,False
789500,False
640000,False
545000,False
1440000,False
425000,True
180000,True
430000,True
415000,True
425000,True
425000,True
818000,False
417500,False
1100000,False
1300000,False
595000,False
730000,False
460000,False
420000,False
500000,False
265000,False
250000,True
250000,False
599900,False
700000,False
935000,False
635000,True
1065000,False
995000,False
590000,True
505000,False
590000,False
2225000,True
800000,True
600000,False
695000,False
695000,False
1750000,True
750000,False
1220000,False
685000,False
475000,False
1320000,False
440000,False
567500,False
891000,True
860000,True
445000,False
238000,False
2580000,True
1070000,False
351000,False
590000,False
591000,False
575000,False
1550000,False
475000,False
523000,False
1053000,False
900000,True
1237500,True
1000000,True
534900,True
1380000,True
730000,True
790000,False
599000,False
1525000,False
800000,False
511000,False
1600000,True
1600000,True
1175000,False
550000,False
1525000,False
370000,False
1200000,False
660000,False
651500,False
2005000,False
975000,False
575000,False
1119000,False
625000,False
390000,True
3000000,True
350000,False
2155000,False
925000,False
1275000,False
418000,False
880000,False
1250000,False
520000,False
426000,False
630000,False
721000,False
740000,False
1875000,False
2115000,False
876000,False
480000,False
432000,False
810000,True
830000,True
629000,False
600000,False
742000,False
550000,False
700000,False
625000,True
410000,False
353000,True
1200000,False
550000,False
600000,False
1450000,False
431000,False
750000,False
860000,False
600000,False
779000,False
3925000,True
860000,False
425000,False
300000,False
910000,False
900000,False
1255000,True
1150000,True
649000,False
596000,False
299000,True
485300,False
1925000,False
565000,False
1320000,False
725000,False
1400000,False
250000,False
860000,True
750000,False
855000,True
550000,False
550000,False
320000,False
280000,False
1040000,False
515000,False
365000,True
1550000,False
477500,True
527000,False
712000,False
907000,False
440000,False
1950000,False
741000,True
1965500,False
1800000,False
1685000,False
1271000,False
110000,False
951000,False
425000,True
646540,False
750000,False
635000,False
420000,False
1000000,False
1687500,False
738000,False
291000,False
350000,False
465000,False
820000,False
468000,False
810000,True
690000,True
1395000,True
845000,False
725000,False
500000,False
400000,False
455000,False
192500,False
535000,False
1725000,False
665000,False
535000,True
407500,True
916000,False
1725000,False
360000,False
637500,True
634900,True
1220000,False
250000,False
435000,True
405000,False
628000,False
675000,False
600000,True
765000,False
650000,True
525000,True
650000,True
645000,False
500000,False
430000,False
584900,False
1100000,False
1060000,True
3925000,True
725000,False
700000,False
1100000,False
500000,False
709250,False
335000,False
440000,False
475000,False
650000,False
880000,False
690000,True
1332000,False
235000,True
1050000,False
277500,False
675000,False
1800000,False
695000,True
1500000,False
1950000,True
699000,False
625000,False
860000,False
655000,False
630000,False
1050000,False
235000,True
942000,False
1750000,False
260000,False
352000,False
415000,False
385000,False
1100000,True
695000,False
520000,False
624000,False
525000,False
385000,False
352500,False
520000,False
565000,False
710000,False
450000,False
715000,False
525000,False
375000,False
543750,False
358900,False
440000,False
475000,False
370000,False
680429,False
350000,False
1700000,False
799000,True
635000,False
1335000,False
1049000,False
220000,False
245000,False
732000,False
300000,False
1000000,False
725000,True
2200000,True
1400000,False
610000,False
1100000,True
814900,True
850000,False
665000,False
330000,False
925000,False
1150000,True
424000,False
625000,False
400000,False
749000,False
1925000,False
720000,False
1880000,False
385000,False
375000,False
675000,False
525000,False
5610000,True
800000,False
1075000,False
1010000,False
3799000,True
460000,False
850000,False
1850000,False
770000,False
700000,False
365000,False
457500,False
630000,False
610000,False
675000,False
675000,False
1014500,True
1116000,False
300000,False
415000,True
557000,False
775000,False
475000,False
550000,False
599000,False
305000,False
652000,False
650000,False
1730000,True
565000,False
767000,False
931000,False
712000,False
575000,False
2800000,True
1175226,False
620000,False
570000,False
1850000,False
712500,False
430000,False
2700000,True
410000,False
779000,False
1185000,False
1161500,False
358358,True
326000,True
725000,True
685000,True
770000,False
580000,False
485000,False
1325000,False
854000,False
742000,False
450000,False
1310000,False
1015000,False
2450888,False
1543750,False
1320000,False
725000,False
456000,False
965000,False
600000,False
539000,False
529000,False
285000,False
977000,False
569900,False
255000,False
230000,False
775000,False
570000,False
585000,True
414000,False
608000,False
888000,False
550000,False
900000,True
275000,True
565000,True
1040000,False
947000,False
861111,True
715000,False
480000,True
2175000,False
670000,True
475000,False
630000,False
830000,False
650000,False
370000,False
490000,False
750000,True
575000,False
810000,False
575000,False
835000,True
400000,False
700000,True
929000,False
1030000,False
935000,False
1115000,False
700000,False
389900,False
1150000,False
3946730,True
975000,False
2410000,True
450000,False
685000,False
652500,False
572000,False
570000,True
442000,True
350000,False
785000,False
450000,False
890000,False
875000,False
475000,False
685000,False
1420000,False
520000,False
750000,True
1750000,True
2950000,True
887000,False
1300000,False
800000,False
290000,False
705000,False
1725000,True
970000,False
650000,False
1205000,False
605000,False
394000,False
690000,False
850000,False
1675000,False
420000,False
1325000,False
680000,False
860000,True
400000,False
385000,False
610000,False
762000,False
385000,False
410000,False
550000,False
800000,False
1550000,False
250000,False
335000,False
450000,False
810000,False
520000,False
856000,False
637000,False
800000,False
565000,False
985000,False
910420,False
665000,False
331000,False
717000,False
905000,False
1850000,False
765000,False
520000,False
710000,False
915000,False
1280000,False
725000,False
2275000,False
1600000,False
610000,False
437000,False
871000,False
369900,False
425000,False
635000,False
1000000,False
550000,False
626500,True
975000,False
535000,False
550000,False
770000,False
625000,False
907500,False
550000,False
587500,False
700000,False
515000,True
551000,False
800000,False
499000,False
100000,False
705000,True
1260000,False
600000,False
725000,False
589000,False
240000,False
1060000,True
591800,False
760000,False
700000,False
429000,False
230000,True
899900,False
390000,False
899000,False
550000,False
492000,False
750000,False
565000,False
276000,False
1975000,True
357500,True
715000,True
300000,False
465000,False
725000,False
620000,False
1515000,False
597000,True
305600,True
490000,False
474900,False
465000,False
600000,False
1325000,True
1121000,False
1330000,True
1350000,False
475000,False
308935,False
230000,False
898000,False
1100000,False
685000,False
650000,False
650000,False
599900,False
1075000,False
930000,False
920000,False
585000,False
900000,False
554000,False
450000,False
673000,False
970500,False
545000,False
530000,False
560000,False
1775000,False
800000,False
829000,False
3600000,True
365000,False
1162500,False
412500,False
790000,False
499000,False
1072000,False
2200000,False
800000,False
375000,False
325000,False
109300,False
400000,False
535000,False
578000,False
817500,False
355000,False
1725000,False
1353000,False
1000000,False
660000,False
859000,False
570000,False
1100000,False
2100000,True
595000,True
1050000,False
700000,False
415000,False
610000,False
439000,False
480000,False
707500,False
1655375,False
150000,False
575000,False
872625,True
959900,False
965000,True
833000,False
875000,False
1550000,True
2200000,True
900000,True
600000,True
1250000,False
449500,False
449500,False
475000,True
1775000,False
665000,False
722700,False
880000,False
1010000,True
750000,False
595000,False
340001,False
1175000,False
425000,False
835000,False
1565000,False
1449000,False
625000,False
505000,False
281000,False
660000,False
889000,False
1060000,False
1700000,False
1700000,False
2100000,False
800000,False
700000,False
975000,False
380000,False
2515000,True
1375000,True
1100000,False
490000,False
653000,False
992000,False
710000,False
889575,False
260000,False
719000,False
407000,False
1960000,True
257000,False
350000,False
1200000,True
1200000,True
1200000,True
1550000,False
1100500,False
820000,False
2150000,True
850000,True
990000,True
520000,False
270000,False
650000,True
650000,True
725000,True
435000,False
970000,False
550000,False
1000000,False
835000,False
1010000,False
680000,False
1000000,True
1420000,False
1500000,False
1230000,False
1000000,True
870000,True
1340000,True
1180000,True
1340000,True
1440000,True
1410000,True
1440000,True
1550000,True
1200000,True
1000000,True
1120000,True
1080000,True
1110000,True
1370000,True
1190000,True
1300000,True
1510000,True
1330000,True
1160000,True
1460000,True
1340000,True
1210000,True
1340000,True
1480000,True
1140000,True
1200000,True
1260000,True
1070000,True
1120000,True
1300000,True
2010000,True
1330000,True
1460000,True
1220000,True
1160000,True
825000,False
460000,False
305000,False
650000,False
800000,False
950000,False
572500,False
1885000,True
640000,False
515000,False
450000,False
750000,False
1025000,False
740000,False
248000,False
565000,False
605000,False
599000,False
305000,False
1027000,False
575000,False
460000,False
215000,False
340000,False
332000,False
508000,False
725000,False
2360000,True
655959,False
1450000,False
500000,False
975000,False
880000,True
485000,False
1500000,False
1205000,True
3550000,True
580000,True
1650000,False
780000,True
1051000,False
1060500,False
810000,False
433000,False
150000,False
1300000,False
675000,False
590000,False
925000,False
585000,False
932500,False
500000,False
415000,False
408000,False
640000,False
1310000,False
1370000,False
650000,False
395000,False
960000,False
3675000,True
825000,False
715000,False
660000,False
320000,False
995000,False
392000,False
1525000,True
1275000,False
924000,True
579000,False
812000,False
1200000,False
1040000,True
590000,False
920000,False
1600000,False
499900,False
780000,False
552000,False
8000000,True
360000,False
685000,False
641500,False
1200000,True
159900,True
636000,False
3825000,True
802050,False
540000,False
371618,False
1900000,False
725000,False
750888,False
915000,False
655000,True
695000,False
2000000,False
2900000,True
1160000,True
615000,False
1500000,False
1520000,True
1730000,True
3150000,False
675000,False
812500,False
790000,True
655000,False
1225000,False
4000000,True
950000,False
1530000,False
485000,False
879000,False
1715000,False
665000,False
390000,False
5000000,True
1250000,True
185000,False
375000,False
720000,False
775800,False
490000,False
100000,False
1125000,False
360000,False
2900000,False
1625000,False
356000,False
490000,False
291500,True
689000,False
691000,False
2550000,False
153750,False
605000,False
480000,False
1550000,True
810000,False
1100000,False
511000,False
620000,False
829000,False
700000,False
545000,False
945000,False
610000,False
405000,False
530000,False
530000,False
2858000,False
650000,False
200000,False
730000,False
395000,False
2275000,False
123350,False
755000,False
480000,False
2025000,False
875000,False
800000,False
655000,False
425000,True
1430000,False
540000,False
4995000,True
625000,True
748000,False
800000,True
1500000,False
2475000,True
470000,True
1560000,False
1520000,False
1086653,False
460000,False
395000,False
672000,False
1250000,False
749900,False
370000,False
612000,False
450000,False
660000,False
2450000,False
1790000,False
810000,False
615000,False
350000,False
1875000,False
340000,False
435000,False
200000,False
817800,False
630000,False
465000,False
750000,False
600000,False
1001000,False
550000,False
600000,False
830000,False
850000,False
650000,True
1225000,False
775000,False
650000,True
420000,False
1100000,False
662500,False
570000,False
685000,False
720000,False
1100000,False
2200000,False
1150000,False
1100000,False
335000,True
465000,False
2500000,False
481000,False
465000,False
587500,False
840000,False
1695000,False
535000,False
940000,False
600000,False
680000,False
575000,False
400001,True
565000,False
901000,False
100000,False
100000,False
904000,False
1160000,False
2700000,False
1700000,True
1255000,False
517000,False
540000,True
1050000,False
382000,False
528500,False
338500,False
1330000,True
590000,False
600000,False
600000,False
420000,True
542595,False
870000,False
550000,False
650000,False
700000,False
599000,False
540000,False
710000,False
725000,False
799900,False
485000,False
235000,False
220000,False
975000,False
2550000,False
1315000,False
877000,False
1405000,False
620000,False
615000,False
885000,False
700000,True
710000,True
723000,False
358500,False
1850000,False
1475000,False
1050000,False
1175000,False
1875000,True
2285000,True
1200000,False
765000,False
475000,False
825000,False
755000,False
2300000,False
2299000,True
765000,True
460000,False
550000,False
780000,False
1316000,True
1095000,False
587000,False
2200000,False
2100000,False
675000,True
675000,False
795000,False
725000,False
640000,True
575000,False
1485000,True
850000,True
1675000,True
825000,False
1225000,False
365000,False
467500,False
957500,False
550000,False
1250000,True
270000,False
435000,False
3050000,True
521000,False
3500000,True
700000,False
665000,True
490000,True
370000,True
280000,True
602000,True
380000,True
480000,True
759000,False
790000,False
750000,False
590000,False
525000,False
555000,False
445000,True
387000,False
560000,False
499000,False
280000,False
399000,False
504000,False
1615000,True
254000,False
525000,False
1799000,False
849000,False
3850000,True
365000,False
2000000,False
971000,False
560000,True
800000,False
1600000,False
1805000,False
409000,False
950000,False
1550000,True
910000,False
805000,False
703000,False
405000,False
760000,False
370000,False
430000,False
451000,False
770000,False
980000,False
425000,False
665000,False
610000,False
1300000,False
800000,False
669000,False
725000,False
750000,False
667000,False
967500,True
273000,False
327436,False
775000,False
440000,False
670000,False
414000,False
580000,False
650000,True
567000,False
712000,False
365000,False
900000,False
699900,True
560000,False
689000,False
1300000,False
825000,False
565000,False
762000,False
220000,True
7100000,True
700000,False
790000,False
950000,False
515000,False
367000,False
1100000,False
680000,False
440000,False
970000,False
300000,False
977000,False
902000,False
745000,False
575000,False
310000,False
1695000,False
700000,False
575000,False
491500,False
435000,False
750000,False
680000,False
1090000,False
675000,True
290000,False
1300000,False
800000,False
679000,False
535000,False
190000,False
239477,True
355000,False
555000,False
510000,False
750000,True
2250000,True
545000,False
775000,False
1700000,False
300000,True
315000,False
285000,True
515000,False
739000,False
750000,False
690000,False
700000,False
700000,False
375000,True
825000,True
1400000,True
745000,True
2375000,True
415000,False
640000,False
850000,False
560000,False
415000,True
550000,False
690000,False
799000,False
430000,False
310000,True
816500,False
390000,False
745000,False
555000,False
550000,False
370000,False
1175018,False
795000,False
740000,False
1050000,False
570000,True
807500,False
1125000,False
440000,False
675000,True
500000,False
735000,False
1199900,False
700000,False
600000,False
420000,False
665000,False
435000,False
1000000,False
752000,False
1185000,True
650000,False
225000,True
900000,False
1080000,True
547000,False
2950000,True
260000,False
430000,False
962500,False
594500,False
761000,False
325000,False
410000,True
225000,False
550000,False
1425000,False
875000,False
1050000,False
815000,True
1085000,False
325000,False
750000,True
350000,True
442807,True
368000,True
540000,False
315000,False
525000,False
275000,False
600000,False
1150000,True
750000,False
585000,False
835000,False
495000,False
575000,False
500000,False
860000,False
650000,False
780000,False
575000,False
459900,False
975000,False
660000,False
1500000,True
1200000,True
850000,False
800000,False
824500,False
2105000,False
705000,False
750000,False
320000,False
645000,False
1250000,False
895000,False
605000,False
2435000,False
1400000,False
850000,False
2350000,True
200000,False
1050000,False
1000000,True
424000,False
1920000,True
1280000,False
735500,False
1500000,False
500000,False
500000,False
751000,False
775000,False
565000,False
1100000,True
800000,False
1121000,False
725000,False
625000,False
1270000,True
578000,False
820000,False
795000,False
425000,False
182500,False
1265000,False
905000,False
1270000,False
955000,False
575000,True
685000,False
799000,True
275000,False
635000,False
484000,False
816000,False
780000,True
280000,False
405000,False
525000,False
935000,False
409900,False
485000,False
610000,False
650000,False
699900,False
285000,False
275000,False
894500,True
710000,False
675000,False
659000,False
800000,True
1330000,False
750000,False
500000,True
665000,False
275000,False
6050000,True
3900000,True
549000,False
400000,False
1070000,False
665000,True
575000,False
995000,False
715000,False
1350000,False
659900,False
546000,False
740000,False
520000,False
650000,False
1100000,True
875000,True
910000,False
825000,False
500000,True
570000,True
645000,False
285000,False
546000,False
2325000,False
705000,False
458650,True
1299000,False
925000,False
1150000,False
1306500,False
710000,False
635000,False
425000,False
492500,False
1170000,False
805000,False
316000,False
550000,True
1528000,False
750000,False
521500,False
355000,False
540000,False
800000,False
425000,False
545000,False
1275000,False
830000,False
931000,False
1103000,False
350000,False
550000,False
750000,False
535000,False
409000,False
660000,False
2420000,False
549000,False
410000,False
610000,False
369000,False
563000,False
611000,False
756000,False
575000,False
500000,False
1472520,False
400000,False
800000,False
1160000,False
2525000,False
625000,False
549000,False
1000000,False
2650000,False
361000,False
832000,False
1170000,False
695000,False
655000,False
480000,False
580000,True
590000,False
1375000,False
608000,False
1770000,False
620000,False
850000,False
1085000,False
550000,True
850000,False
783750,False
755500,False
495000,False
530000,False
960000,False
525000,False
170000,False
1138000,False
765000,False
479000,True
267000,True
635000,False
600000,False
485000,False
875000,False
415000,False
1200000,False
535000,True
760000,False
249000,False
270000,False
235526,False
690000,True
587000,False
365000,False
725000,False
510000,False
195000,False
458000,False
420000,False
510000,False
1199900,False
540000,False
649900,False
415000,False
1500000,True
478000,False
650000,False
682000,False
146907,False
550000,False
739000,False
305000,False
595000,False
436000,True
530000,False
432000,False
350000,False
324000,False
355000,False
355000,False
670000,False
750000,False
690000,False
870000,True
418500,False
740000,False
335000,False
555000,False
1100000,False
650000,False
291200,False
3304883,True
1500000,False
760000,False
625000,False
1650000,False
1275500,False
850000,False
514000,False
610000,False
642500,False
600000,False
1180000,False
600000,False
477000,False
1125000,False
569000,False
1160000,False
1850000,False
430000,False
410000,False
560000,True
975000,False
585900,False
1130000,False
550000,False
750000,False
1125000,False
830000,False
1325000,False
630000,False
640000,True
975000,False
2400000,True
2000000,True
1550000,True
6450000,True
6450000,True
2520000,True
1480000,True
1170000,True
811500,False
685000,False
940000,False
460000,False
550000,True
450000,True
900000,False
519000,False
575000,False
805000,False
1126000,False
445000,False
1150000,False
483000,False
2200000,False
924000,False
185990,True
223125,True
224353,True
274604,True
245530,True
224700,True
320100,True
318000,True
410000,True
869000,False
415000,False
915000,False
1265000,False
840000,False
1050000,False
1700000,False
2130000,False
1588000,False
550000,False
380000,False
634000,True
600000,True
725000,False
373350,False
1145000,False
590000,False
830000,False
1250000,False
2675000,False
500000,False
951000,False
635000,False
1023750,False
414000,False
500000,False
739000,False
2549000,True
592500,False
558500,False
1100000,False
640000,False
875500,False
405000,False
805000,False
521000,False
530000,False
650000,False
600000,False
2110000,True
449900,False
1750000,False
353000,False
1150000,False
780000,True
770000,False
2050000,False
752000,False
1150000,False
479000,False
1165000,True
750000,False
678000,False
419000,False
500000,False
888000,False
760000,False
635000,False
492500,False
540000,False
620000,False
930000,False
470000,False
1925000,False
1110000,False
1950000,False
960000,False
610000,False
615000,False
19100000,True
330000,False
1825000,False
550000,False
457000,False
245000,False
435000,False
182000,False
625000,True
600000,False
975000,False
1270000,False
743000,False
451000,False
480000,False
755000,True
820000,False
935000,False
877000,True
1230000,False
1026000,False
365000,False
575000,False
765000,False
687500,False
1355000,False
300000,False
622400,False
2900000,False
700000,False
885000,False
605000,True
950000,False
1249000,False
473000,False
755000,False
650000,False
815000,False
725000,True
716000,False
602500,False
535000,False
1200000,False
750000,False
1875000,False
715000,False
400000,False
750000,False
845000,False
191000,False
410000,False
545000,False
530000,False
600000,False
560000,True
613000,False
1100000,False
750000,False
800000,False
334000,False
560000,False
390000,False
936000,False
529000,True
492000,False
480000,False
314000,False
975000,True
268000,False
387500,False
632500,False
2125000,False
785000,True
1650000,False
460000,False
555000,False
720000,False
975000,False
550000,False
575000,False
1430000,False
855000,False
455000,False
683000,True
1900000,True
995000,False
285000,False
680000,False
740000,False
1030000,True
970000,False
575000,False
388000,False
1319250,False
530000,False
5500000,True
615000,True
345000,False
557000,False
901000,False
700000,True
3400000,True
310500,False
365000,False
715000,False
635000,False
935000,False
2600000,True
570000,False
1000000,False
420000,True
845000,False
960000,False
375000,False
855000,False
250000,False
675000,False
820000,True
840000,False
479000,True
550000,False
285000,True
510000,False
950000,False
455000,False
535000,False
675000,False
110000,False
483000,False
1200000,False
740000,False
627500,False
171000,False
2600000,True
830000,False
190000,False
569000,False
1100000,False
580000,False
1225000,False
890000,False
800000,False
1394617,False
631000,False
870000,False
1250000,False
635000,False
785000,False
560000,False
250000,False
526500,False
580000,False
550000,False
264000,False
770000,True
405000,False
885000,False
615000,False
1173249,False
973888,False
662000,False
700000,False
365000,False
200000,False
1365000,False
875000,False
645000,False
925000,False
835000,False
450000,False
1000000,False
989900,False
832500,True
275000,False
2950000,False
1400000,False
685000,False
524900,False
685000,False
550000,False
730000,False
565000,False
792000,True
485000,False
480000,False
400000,False
670000,False
436000,False
775000,False
517700,False
305000,False
1025000,True
675000,False
150000,False
380000,False
1050000,False
635000,False
965000,True
500000,False
850000,False
325000,False
340000,False
730000,False
825000,False
575000,True
1100000,False
790000,False
525000,False
2750000,False
1507000,True
910000,False
1050000,False
1150000,False
810000,False
1260000,False
1075000,False
535000,False
1050000,False
1250000,False
750000,False
1086000,False
965000,False
535000,False
150000,True
385000,False
1003110,False
865000,False
3106250,True
1045000,True
875000,False
450000,False
723000,False
484000,False
4650000,True
415000,False
1200000,False
1400000,False
1520000,False
1600000,True
740000,False
1686000,False
600000,False
1225000,True
590000,False
720000,False
495000,False
220000,False
1025000,False
400000,False
1195000,False
566667,False
653000,False
695000,False
735000,False
675000,True
950000,False
730000,False
840000,False
381000,False
349000,False
165000,True
270000,False
315000,False
941000,False
280000,True
690000,False
995000,False
260000,True
155000,False
178500,True
168500,True
100000,False
300000,True
400000,True
475000,True
520000,True
900000,True
660000,True
575000,True
520000,True
420000,True
425000,True
312000,True
287500,True
640000,True
535000,True
500000,True
310000,True
430000,True
230000,True
830000,True
400000,True
335000,True
350000,True
450000,True
440000,True
380000,False
257000,True
315000,False
675000,False
706000,False
600000,False
2620000,False
615000,False
820000,False
775000,False
175000,True
925000,False
2300000,False
1500000,True
420000,False
6500000,True
310000,False
820000,False
929000,False
810000,False
885000,False
610000,False
2035000,False
